ID	Edate	elapsed_days	source	target	general_event_code	general_event_type_name	event_code	event_type_name	pattern	news_entry_id	full_title	X1_WOEID	X1_Type	X1_Name	X1_Centroid_latitude	X1_Centroid_longitude	X2_WOEID	X2_Type	X2_Name	X2_Centroid_latitude	X2_Centroid_longitude	X3_WOEID	X3_Type	X3_Name	X3_Centroid_latitude	X3_Centroid_longitude
450	20110625	40717	YEMGOV	ALQ	02	Civil	173	Arrest/ detain/ or charge with legal action	DETAINS PRISON OFFICIALS	20110625  arabnews_2709	Yemen detains prison officials over Al-Qaeda escape.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999
456	20110629	40721	YEM	TARDEF	02	Civil	173	Arrest/ detain/ or charge with legal action	JAILED FOR	20110629  gulfnews_1453	Six jailed for trying to smuggle 16;000 pistols to Yemen.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
465	20110701	40723	YEMMIL	GOV	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN OFFICERS ARRESTED PRESIDENT	20110701  arabnews_1469	Yemen officers arrested for betraying president.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
466	20110701	40723	YEM	MED	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN DETAINED JOURNALIST	20110701  english_1447	Yemen to deport detained NZ journalist.	23424916	Country	New Zealand (Country)	-43.5868	170.371	23425002	Country	Yemen (Country)	15.7967	47.8507	24865721	Supername	Middle East (Supername)	28.9546	43.5693
484	20110709	40731	YEMCOP	YMS	02	Civil	173	Arrest/ detain/ or charge with legal action	OF ARRESTED	20110709  www_1627	Deputy and Director of Al Mukala prison in south Yemen arrested.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
783	20110927	40811	YEMSANAACTY	YEMGOV	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN SECURITY DETAINS IN SANA'A	20110927  www_155961	Yemen security detains 10 al-Qaeda suspects dispatched to commit suicide bombings in Sana'a.	23425002	Country	Yemen (Country)	15.7967	47.8507	22662595	Town	Tareq; Amman; JO (Town)	32.0137	35.9697	99999999	NA	NA	-999	-999
831	20111006	40820	YEMADENCTY	YEMGOV	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN SECURITY DETAIN IN ADEN	20111006  www_120716	Yemen security detain 2 al-Qaeda suspects in Aden.	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
851	20111010	40824	YEMADENCTY	YEMGOV	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN SECURITY ARRESTS IN ADEN	20111010  www_123882	Yemen security arrests terrorist cell in Aden.	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
875	20111017	40831	YEMADENCTY	YEMGOV	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN SECURITY ARRESTS IN ADEN	20111017  www_128466	Yemen security arrests 3 al-Qaeda terrorists with explosives in Aden.	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
892	20111021	40835	SRCDEF	YEM	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMENI SENTENCED FOR PIRACY	20111021  www_131000	Yemeni sentenced for acts of piracy.	23425002	Country	Yemen (Country)	15.7967	47.8507	2460389	Town	Norfolk; VA; US (Town)	36.8468	-76.2851	99999999	NA	NA	-999	-999
961	20111120	40865	YEMGOV	TARDEF	02	Civil	173	Arrest/ detain/ or charge with legal action	YEMEN PRESIDENT LASHES OUT	20111120  www_112618	Yemen president lashes out at perpetrators of assassination attempt.	56190141	County	Arhab; San`ar; YE (Muderiah)	15.7989	44.246	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
967	20111122	40867	ALQ	YMS	02	Civil	173	Arrest/ detain/ or charge with legal action	AL QAEDA CAPTURED IN SOUTH YEMEN	20111122  www_112615	Al-Qaeda leader captured in south Yemen.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1048	20111213	40888	YEM	ALQ	02	Civil	173	Arrest/ detain/ or charge with legal action	POLICE ARREST AL QAEDA	20111213  arabnews_47327	Yemen police arrest 6 Al-Qaeda members for attack plans.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
1051	20111215	40890	YEM	ALQ	02	Civil	173	Arrest/ detain/ or charge with legal action	AL QAEDA ARRESTED IN YEMEN	20111215  www_49394	Al Qaeda top leaders move to new hideouts and 6 operatives arrested in Yemen.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	55864749	State	Province de l'Est; RW (Prefegitura)	-1.74633	30.4289
1098	20111230	40905	YEMGOV	TARDEF	02	Civil	173	Arrest/ detain/ or charge with legal action	REFERS TO PROSECUTION	20111230  www_55199	Yemen anti corruption authority refers officials across nation to prosecution.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1108	20120102	40908	YEM	MED	02	Civil	173	Arrest/ detain/ or charge with legal action	STILL DETAINED AFTER	20120102  www_75015	Yemeni journalist still detained after over 16 months.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
694	20110911	40795	SRCDEF	TARDEF	02	Civil	186	Assassinate	ASSASSINATED	20110911  www_145646	General Mujahid al-Quhali assassinated; Yemen Ministry of defense.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
706	20110912	40796	YEM	YEMADENCTY	02	Civil	186	Assassinate	OFFICER GUNNED DOWN IN ADEN	20110912  www_146431	Yemen intelligence officer gunned down in Aden.	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
785	20110928	40812	YEM	TARDEF	02	Civil	186	Assassinate	EXECUTED	20110928  arabnews_155420	Yemeni executed for murder.	56120145	County	Rejal Almaa; Aseer; SA (Muhafazat)	17.9796	41.9644	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
821	20111005	40819	YMN	ALQ	02	Civil	185	Attempt to assassinate	STRIKE NOT KILL	20111005  www_120721	Friday drone strike in north Yemen did not kill al-Qaeda bomb maker.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	99999999	NA	NA	-999	-999
1330	20120221	40958	YMS	TARDEF	02	Civil	185	Attempt to assassinate	ESCAPES ASSASSINATION	20120221  www_132139	Baroness Emma Nicholson escapes assassination attempt in South Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	99999999	NA	NA	-999	-999
1336	20120223	40960	YMS	TARDEF	02	Civil	185	Attempt to assassinate	ESCAPED ASSASSINATION	20120223  www_132135	After escaped assassination attempt in South Yemen Baroness Emma Nicholson: Southern Movement couldn't ban voters.	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
913	20111030	40844	IGORI	YEM	02	Civil	0086	Benefit education	RELIEF INTERNATIONAL COMMENCES MEPI ACTIVITIES IN YEMEN	20111030  www_101458	Relief International commences MEPI activities in Yemen.	1105779	Town	Sydney; New South Wales; AU (Town)	-33.8696	151.207	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
924	20111103	40848	GBR	YEM	02	Civil	0086	Benefit education	CONNECTS TO CLASSROOMS	20111103  www_107620	British Council connects Yemen's to UK's classrooms.	23424975	Country	United Kingdom (Country)	54.3141	-2.23001	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
25	20110307	40607	YEM	TARDEF	02	Civil	0085	Benefit public health	COMBAT MATERNAL MORTALITY	20110307  www_19450	Time to combat Yemen's maternal mortality.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
171	20110412	40643	CORP	YEMSHABWAPROV	02	Civil	0085	Benefit public health	PLANS NEW HOSPITAL	20110412  www_127	Yemen LNG plans New hospital for Shabwa.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
172	20110412	40643	CORP	YEMSHABWAPROV	02	Civil	0085	Benefit public health	PLANS NEW HOSPITAL	20110412  www_151	Yemen LNG plans new hospital in Shabwa.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
259	20110430	40661	YEMGOV	SOC	02	Civil	0086	Benefit public health	HIRES VOLUNTEER TEACHERS TO SAVE PUBLIC SCHOOLS	20110430  www_13445	Yemen Education ministry hires volunteer teachers to save public schools.	23424870	Country	Kuwait (Country)	29.3102	47.4944	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
301	20110509	40670	YEM	INTHLTH	02	Civil	0085	Benefit public health	MSF AND YEMEN DISCUSS	20110509  www_3049	Yemen and MSF discuss support for medical staff and services.	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
545	20110731	40753	YEMGRP	SRCDEF	02	Civil	0085	Benefit public health	MEETING IN YEMEN	20110731  www_1014	First and only national meeting kicks off in Yemen on the occasion of the World Hepatitis Day.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
907	20111028	40842	YEM	TARDEF	02	Civil	0085	Benefit public health	HEALTH WORSE REPORT	20111028  www_101467	YEMEN: Child health indicators getting worse; report.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1030	20111204	40879	NGOINT	YEM	02	Civil	0085	Benefit public health	RAISE AWARENESS ON	20111204  www_42693	International NGO seeks to raise awareness on female genital mutilation in Yemen.	28289407	Country	United States Minor Outlying Islands (Country)	5.87522	-162.436	23424757	Country	Belgium (Country)	50.501	4.47684	23424802	Country	Egypt (Country)	26.8371	30.7964
1122	20120107	40913	YEM	IGOGCC	02	Civil	0085	Benefit public health	TAKES PART IN MEETING	20120107  www_77764	Yemen takes part in GCC health meeting.	2268284	Town	Muscat; Masqat; OM (Town)	23.6152	58.5912	24865710	Supername	Gulf States (Supername)	26.9168	50.3384	99999999	NA	NA	-999	-999
1167	20120114	40920	SRCDEF	TARDEF	02	Civil	0086	Benefit public health	GRADUATE FROM PROGRAM	20120114  www_82003	Yemeni and refugee girls graduate from a self developing program.	1956185	Town	Haddah; San`ar; YE (Town)	15.27	44.148	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1225	20120117	40923	YEM	TARDEF	02	Civil	0085	Benefit public health	CAMPAIGN TO REVOLT AGAINST	20120117  www_83700	Campaign in Yemeni to revolt against Qat.	23424930	Country	Qatar (Country)	25.3188	51.1968	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1257	20120128	40934	YEM	YEMSANAACTY	02	Civil	0085	Benefit public health	CONFERENCE STARTS IN	20120128  www_56529	Yemeni-Turkish medical conference starts in Sana'a.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
2	20110203	40575	YEMSANAACTY	ECON	02	Civil	0040	Benefit public new/repaired infrastructure	TO HAVE METRO	20110203  www_19388	Yemen's capital to have Metro network.	23424786	Country	Comoros (Country)	-11.6516	43.36	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
69	20110319	40619	YEM	YEMADENCTY	02	Civil	0040	Benefit public new/repaired infrastructure	LAUNCHES WORKSHOP ON WATER PROGRAM IN	20110319  www_19494	Yemen launches Workshop on water program in Aden; Lahj; Abyan.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
469	20110704	40726	YEM	TARDEF	02	Civil	0040	Benefit public new/repaired infrastructure	REPAIR OIL PIPE	20110704  business_1504	Yemen to repair oil pipe soon: acting president.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
507	20110713	40735	YEM	TARDEF	02	Civil	0040	Benefit public new/repaired infrastructure	YEMEN ALLOWS REPAIRS	20110713  business_1716	Yemen sheikh allows oil pipeline repairs.	56190111	County	Marib; Ma?rib; YE (Muderiah)	15.6213	46.0092	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
827	20111006	40820	IGOGCC	YEM	02	Civil	0040	Benefit public new/repaired infrastructure	DISCUSS WITH YEMEN	20111006  www_121462	GCC officials discuss railway link with Yemen.	23424738	Country	United Arab Emirates (Country)	24.0144	53.9769	23425002	Country	Yemen (Country)	15.7967	47.8507	1940330	Town	Abu Dhabi; Abu Dhabi; AE (Town)	24.4439	54.419
848	20111010	40824	YEM	TARDEF	02	Civil	0040	Benefit public new/repaired infrastructure	LAUNCHES NEW ELECTRONIC SERVICES	20111010  www_123199	Yemenia launches new electronic services.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
901	20111027	40841	CORP	ECO	02	Civil	0040	Benefit public new/repaired infrastructure	BACK IN BUSINESS AFTER SABOTAGE	20111027  www_101470	Yemen LNG back in business one week after the pipeline sabotage.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
75	20110320	40620	YEM	TARDEF	02	Civil	0041	Commemoration	LAID TO REST	20110320  www_19478	Yemen'Martyrs for democracy' laid to rest.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
272	20110503	40664	YEMBUS	YEMPOP	02	Civil	0041	Commemoration	CELEBRATES	20110503  www_2871	Yemenia Airways celebrates with Yemen orphans.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
204	20110419	40650	YEMOPP	TARDEF	02	Civil	143	Conduct strike or boycott	STRIKE	20110419  www_204	Yemen protesters fail to impose strike.	23424757	Country	Belgium (Country)	50.501	4.47684	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1078	20111222	40897	YEMBUS	TARDEF	02	Civil	143	Conduct strike or boycott	ON STRIKE	20111222  www_53009	Yemenia still on strike.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1094	20111229	40904	YEM	TARDEF	02	Civil	143	Conduct strike or boycott	No event found	20111229  feeds_54601	Anti-Corruption Strikers in Yemen Demand Dismissal of Managers.	1105779	Town	Sydney; New South Wales; AU (Town)	-33.8696	151.207	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
280	20110504	40665	SRCDEF	YEM	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	BLAST KILLS IN YEMEN	20110504  arabnews_2903	Blast kills 9 in Yemen; including 5 soldiers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
283	20110505	40666	MEA	YEM	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	No event found	20110505  feeds_2905	World Briefing | MIDDLE EAST: Yemen: Explosion Kills 5 Soldiers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
530	20110724	40746	YMS	YEMADENCTY	02	Civil	1832	Conduct suicide/ car/ or other non-military bombing	CAR BOMB IN OF ADEN	20110724  english_1948	Deadly car bomb in south Yemen port of Aden.	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
588	20110821	40774	OPP	YEMS	02	Civil	1831	Conduct suicide/ car/ or other non-military bombing	SUICIDE KILL	20110821  arabnews_1165	Suicide bombs kill at least 14 in Yemen's south.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
589	20110821	40774	OPP	YEMS	02	Civil	1831	Conduct suicide/ car/ or other non-military bombing	SUICIDE STRIKE	20110821  english_1167	Suicide bombings strike Yemen's south.	23425002	Country	Yemen (Country)	15.7967	47.8507	56189875	County	Mudiyah; Abyan; YE (Muderiah)	13.9103	46.2188	99999999	NA	NA	-999	-999
731	20110916	40800	YEMOPP	YEMADENCTY	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	No event found	20110916  www_150817	Three bomb attacks hit intelligence and security HQs in Yemen' s Aden; two killed.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
852	20111011	40825	OPP	YMS	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	SOUTH YEMEN	20111011  www_124553	Suicide bomber blasts himself up at police patrol in south Yemen.	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1343	20120225	40962	YEM	TARDEF	02	Civil	1832	Conduct suicide/ car/ or other non-military bombing	DEAD IN CAR BOMBING	20120225  english_70756	Dozens dead in Yemen car bombing.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1357	20120303	40969	YEM	TARDEF	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	DEADLY BOMBING	20120303  english_132924	Deadly bombing targets Yemen troop base.	23425002	Country	Yemen (Country)	15.7967	47.8507	24865700	Supername	Arabian Peninsula (Supername)	23.6386	50.4531	99999999	NA	NA	-999	-999
1372	20120313	40979	OPP	YEMMIL	02	Civil	1831	Conduct suicide/ car/ or other non-military bombing	SUICIDE KILLS	20120313  arabnews_138946	Suicide bomber kills three Yemeni soldiers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1373	20120313	40979	YEM	TARDEF	02	Civil	183	Conduct suicide/ car/ or other non-military bombing	DEADLY BOMB	20120313  english_138992	Deadly car bomb sparks Yemen clashes.	20070043	State	Al Bayda?; YE (Muhafazah)	14.3263	45.3221	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
100	20110330	40630	YEM	TARDEF	02	Civil	002	Crime	ROBBERS	20110330  www_19353	Yemen residents catch robbers during shootout.	23424802	Country	Egypt (Country)	26.8371	30.7964	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
940	20111112	40857	YEM	YEMSANAACTY	02	Civil	002	Crime	No event found	20111112  www_108040	Yemen Acts of Arsons on Eid al-Adha Cost Over YER470 Million in Damages.	2411683	Town	Gold Center; NV; US (Town)	36.8676	-116.756	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1014	20111202	40877	YEM	POP	02	Civil	002	Crime	ROBBED	20111202  www_41432	Yemen Media Women Forum robbed.	1441724	Town	Al Alim; Al Qayrawan; TN (Town)	35.9167	10.0667	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
1384	20120319	40985	YEM	AFR	02	Civil	002	Crime	COMMIT CRIMES	20120319  www_143992	At Yemen Saudi borders traffickers commit brutal crimes on African border crossers.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
191	20110416	40647	YEMPOP	YEMMIL	02	Civil	111	Criticize or denounce	CONDEMNS	20110416  www_190	Rights group condemns Yemen defected military use of child soldiers.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
886	20111020	40834	YEMPOP	ALQ	02	Civil	111	Criticize or denounce	QUESTION KILLING AWLAKI'S	20111020  www_129621	Yemenis question the killing of 16-year-old Al-Awlaki's son.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
459	20110630	40722	YEM	TARDEF	02	Civil	0025	Decrease in criminal activity	REDUCES CRIME	20110630  www_1456	Yemen's instability reduces crime.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
736	20110917	40801	YEM	ARB	02	Civil	0025	Decrease in criminal activity	No event found	20110917  www_150803	Cases of money laundering and terrorism financing decrease in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
42	20110309	40609	YEM	GRP	02	Civil	1413	Demonstrate for rights	INJURED IN PRISON VIOLENCE	20110309  www_19447	One dead and 60 injured in Yemen prison violence.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
6	20110203	40575	GOV	TARDEF	02	Civil	141	Demonstrate or rally	RALLIES END PEACEFULLY	20110203  www_19375	Yemen's pro and anti government rallies end peacefully.	23425002	Country	Yemen (Country)	15.7967	47.8507	56189968	County	At Tahrir; Amanat Al Asimah; YE (Muderiah)	15.3515	44.1994	99999999	NA	NA	-999	-999
